timestamp,episode,step,current_center_x,current_center_y,angle,prev_phase_value_x,prev_phase_value_y,prev_phase_value_z,prev_amplitude_value_x,prev_amplitude_value_y,prev_amplitude_value_z,action,centers,reward,difference,delta_x,delta_y,delta_angle,prev_angle,normalized_prev_angle,prev_current_center_x,prev_current_center_y,next_current_center_x,next_current_center_y,next_angle,next_phase_value_x,next_phase_value_y,next_phase_value_z,next_amplitude_value_x,next_amplitude_value_y,next_amplitude_value_z,normalized_next_angle,causing_action,normalized_causing_action,normalized_delta_angle,signal_state,normalized_angle,delta_prev_current_center_x,delta_prev_current_center_y,delta_prev_phase_value_x,delta_prev_phase_value_y,delta_prev_phase_value_z,delta_prev_amplitude_value_x,delta_prev_amplitude_value_y,delta_prev_amplitude_value_z,euclidean_distance,movement_category,movement_purity
2024-08-02 01:21:31.171,32,60,0.58,0.677,26.565051177077976,1.0,0.0,0.0,1.0,1.0,1.0,11,"b'{1: (283, 338), 2: (309, 351)}'",-0.760291208668138,0 days 00:00:00.923000,0.0189999999999999,0.004,12.528807709151522,18.434948822922024,0.0512081911747834,0.561,0.673,0.58,0.677,26.565051177077976,1.0,0.0,0.0,1.0,1.0,1.0,0.0737918088252166,11,1.0,0.0456597226909632,0.0323979936032398,0.0737918088252166,0.02200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02200000000000002,Forward & Clockwise,1.0
2024-08-02 01:21:32.139,32,61,0.616,0.693,40.815083874881566,1.0,0.0,0.0,1.0,1.0,1.0,2,"b'{1: (303, 343), 2: (325, 362)}'",-1.4470468342135203,0 days 00:00:00.968000,0.036,0.0159999999999999,8.130102354155952,26.565051177077976,0.0737918088252166,0.58,0.677,0.616,0.693,40.815083874881566,1.0,0.0,0.0,1.0,1.0,1.0,0.1133752329857821,2,0.1818181818181818,0.0800300553394963,0.0323979936032398,0.1133752329857821,0.018999999999999906,0.0040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.01941648783894751,Forward & Clockwise,0.9999999999999999
2024-08-02 01:21:33.112,32,62,0.639,0.714,49.184916125118434,1.0,0.0,0.0,1.0,1.0,1.0,11,"b'{1: (316, 352), 2: (335, 374)}'",-1.0151679637807185,0 days 00:00:00.973000,0.023,0.021,14.25003269780359,40.815083874881566,0.1133752329857821,0.616,0.693,0.639,0.714,49.184916125118434,1.0,0.0,0.0,1.0,1.0,1.0,0.1366247670142178,11,1.0,0.0470060772753175,0.0323979936032398,0.1366247670142178,0.03600000000000003,0.015999999999999903,0.0,0.0,0.0,0.0,0.0,0.0,0.03939543120718441,Forward & Clockwise,1.0
2024-08-02 01:21:34.001,32,63,0.66,0.741,51.95295746817391,1.0,0.0,0.0,1.0,1.0,1.0,4,"b'{1: (327, 365), 2: (345, 388)}'",-0.9901023170881458,0 days 00:00:00.889000,0.021,0.027,8.369832250236868,49.184916125118434,0.1366247670142178,0.639,0.714,0.66,0.741,51.95295746817391,1.0,0.0,0.0,1.0,1.0,1.0,0.1443137707449275,4,0.3636363636363636,0.015545683758388,0.0323979936032398,0.1443137707449275,0.02300000000000002,0.02100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0311448230047949,Forward & Clockwise,1.0
2024-08-02 01:21:37.656,32,67,0.721,0.825,64.29004621918875,1.0,0.0,0.0,1.0,1.0,1.0,11,"b'{1: (360, 405), 2: (373, 432)}'",-0.561551989110789,0 days 00:00:00.947000,0.013,0.0169999999999999,7.010457673626831,61.699244233993625,0.1713867895388711,0.708,0.808,0.721,0.825,64.29004621918875,1.0,0.0,0.0,1.0,1.0,1.0,0.1785834617199687,11,1.0,0.0145502842446671,0.0323979936032398,0.1785834617199687,0.01100000000000001,0.016000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.019416487838947616,Right & Clockwise,1.0
2024-08-02 01:22:03.692,33,13,0.476,0.731,209.98163936884933,1.0,0.0,1.0,1.0,0.0,1.0,2,"b'{1: (257, 379), 2: (231, 364)}'",1.070613140643419,0 days 00:00:01.107000,-0.023,-0.015,0.0,212.6192430711928,0.5906090085310911,0.499,0.746,0.476,0.731,209.98163936884933,1.0,0.0,1.0,1.0,0.0,1.0,0.583282331580137,2,0.1818181818181818,-0.0148131288354689,0.5807085556580709,0.583282331580137,-0.020000000000000018,-0.014000000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.024413111231467426,Backward,1.0
2024-08-02 01:22:08.950,33,19,0.429,0.706,187.8533133019782,1.0,0.0,1.0,1.0,0.0,1.0,3,"b'{1: (235, 361), 2: (206, 357)}'",0.0894925276328013,0 days 00:00:00.920000,-0.004,0.001,-9.628156128486665,193.5704343851615,0.537695651069893,0.433,0.705,0.429,0.706,187.8533133019782,1.0,1.0,1.0,1.0,0.0,1.0,0.5218147591721617,3,0.2727272727272727,-0.0321081029337064,0.5807085556580709,0.5218147591721617,0.0010000000000000009,0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,1.0,0.0014142135623730963,Anti-Clockwise,0.9497777280038888
2024-08-02 01:22:12.069,33,23,0.345,0.692,187.8533133019782,1.0,0.0,1.0,1.0,0.0,1.0,5,"b'{1: (193, 354), 2: (164, 350)}'",0.541398468330298,0 days 00:00:00.683000,-0.015,-0.002,-0.2586699333867557,187.59464336859145,0.5210962315794206,0.36,0.694,0.345,0.692,187.8533133019782,1.0,0.0,1.0,1.0,0.0,1.0,0.5218147591721617,5,0.4545454545454545,0.0014527243215939,0.5807085556580709,0.5218147591721617,-0.025000000000000022,-0.006000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.025709920264364906,Backward,0.9728123423431468
2024-08-02 01:22:13.071,33,24,0.331,0.691,185.9061411137705,1.0,0.0,1.0,1.0,0.0,1.0,3,"b'{1: (186, 353), 2: (157, 350)}'",0.4641430607474304,0 days 00:00:01.002000,-0.0139999999999999,-0.001,0.2586699333867557,187.8533133019782,0.5218147591721617,0.345,0.692,0.331,0.691,185.9061411137705,1.0,1.0,1.0,1.0,0.0,1.0,0.5164059475382514,3,0.2727272727272727,-0.0109355747655098,0.5807085556580709,0.5164059475382514,-0.015000000000000013,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.015132745950421569,Backward,0.9546706710483257
2024-08-02 01:22:16.348,33,28,0.245,0.684,180.0,1.0,1.0,1.0,1.0,0.0,1.0,6,"b'{1: (143, 348), 2: (114, 348)}'",0.8572131490862366,0 days 00:00:00.661000,-0.028,-0.003,0.0,181.974934010882,0.5054859278080055,0.273,0.687,0.245,0.684,180.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,6,0.5454545454545454,-0.0110914888080993,0.730110332373011,0.5,-0.01599999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01599999999999996,Backward,1.0
2024-08-02 01:22:34.512,33,49,0.273,0.679,157.83365417791754,0.0,1.0,1.0,1.0,1.0,1.0,0,"b'{1: (156, 340), 2: (129, 351)}'",-0.4607701637557116,0 days 00:00:00.776000,0.018,0.0,-11.595500374279482,166.42956561483857,0.4623043489301071,0.255,0.679,0.273,0.679,157.83365417791754,0.0,1.0,1.0,1.0,1.0,1.0,0.438426817160882,0,0.0,-0.0482757676827108,0.0201349889020134,0.438426817160882,0.01200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01200000000000001,Forward & Anti-Clockwise,1.0
2024-08-02 01:22:35.318,33,50,0.282,0.676,151.69924423399362,0.0,1.0,1.0,1.0,1.0,1.0,1,"b'{1: (160, 337), 2: (134, 351)}'",-0.0901571121562896,0 days 00:00:00.806000,0.0089999999999999,-0.003,-8.595911436921028,157.83365417791754,0.438426817160882,0.273,0.679,0.282,0.676,151.69924423399362,1.0,1.0,1.0,1.0,1.0,1.0,0.4213867895388711,1,0.0909090909090909,-0.0344516519855464,0.0201349889020134,0.4213867895388711,0.018000000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018000000000000016,Forward & Anti-Clockwise,1.0
2024-08-02 01:22:40.712,33,56,0.298,0.682,151.69924423399362,1.0,0.0,1.0,1.0,1.0,0.0,9,"b'{1: (168, 340), 2: (142, 354)}'",0.0,0 days 00:00:00.913000,0.0,0.0,-6.134409943923913,151.69924423399362,0.4213867895388711,0.298,0.682,0.298,0.682,151.69924423399362,1.0,0.0,1.0,1.0,1.0,0.0,0.4213867895388711,9,0.8181818181818182,0.0,0.3863694063386369,0.4213867895388711,0.01100000000000001,-0.0030000000000000027,0.0,0.0,1.0,0.0,0.0,0.0,0.01140175425099139,Forward & Anti-Clockwise,1.0
2024-08-02 01:22:44.822,33,61,0.299,0.677,157.83365417791754,1.0,1.0,1.0,1.0,0.0,0.0,7,"b'{1: (169, 339), 2: (142, 350)}'",0.1473590875462799,0 days 00:00:00.722000,0.0,-0.003,7.001267557495339,156.03751102542185,0.4334375306261718,0.299,0.68,0.299,0.677,157.83365417791754,1.0,1.0,1.0,1.0,0.0,0.0,0.438426817160882,7,0.6363636363636364,0.0100873758636387,0.7589930100758993,0.438426817160882,0.0,-0.0010000000000000009,0.0,1.0,0.0,0.0,0.0,0.0,0.0010000000000000009,Clockwise,0.9510953789971344
2024-08-02 01:22:48.767,33,65,0.263,0.691,166.42956561483857,1.0,1.0,1.0,1.0,0.0,1.0,7,"b'{1: (152, 348), 2: (123, 355)}'",0.1246697557323069,0 days 00:00:00.732000,-0.0209999999999999,0.0079999999999998,0.0,162.18111108547726,0.4505030863485479,0.284,0.683,0.263,0.691,166.42956561483857,1.0,1.0,1.0,1.0,0.0,1.0,0.4623043489301071,7,0.6363636363636364,0.0238598786615083,0.730110332373011,0.4623043489301071,-0.016000000000000014,0.006000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.017088007490635077,Backward,1.0
2024-08-02 01:22:55.020,33,72,0.201,0.707,170.21759296819278,1.0,1.0,1.0,0.0,0.0,0.0,3,"b'{1: (121, 357), 2: (92, 362)}'",0.0,0 days 00:00:00.976000,0.0,0.0,-5.968332197516929,170.21759296819278,0.4728266471338688,0.201,0.707,0.201,0.707,170.21759296819278,1.0,1.0,1.0,0.0,0.0,0.0,0.4728266471338688,3,0.2727272727272727,0.0,0.1338676138133867,0.4728266471338688,0.0010000000000000009,0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0014142135623730963,Anti-Clockwise,0.9214016387981278
2024-08-02 01:23:16.732,33,96,0.227,0.688,147.38075692880716,1.0,1.0,0.0,1.0,1.0,0.0,3,"b'{1: (132, 342), 2: (107, 358)}'",0.2690470976109397,0 days 00:00:01.080000,-0.002,-0.004,-7.0832859997525475,141.95295746817396,0.3943137707449277,0.229,0.692,0.227,0.688,147.38075692880716,1.0,1.0,0.0,1.0,1.0,0.0,0.4093909914689088,3,0.2727272727272727,0.0304832346997433,0.8834390166883439,0.4093909914689088,0.0,-0.0010000000000000009,0.0,0.0,0.0,1.0,0.0,0.0,0.0010000000000000009,Anti-Clockwise,0.9516342647572633
2024-08-02 01:23:50.090,34,32,0.203,0.691,166.42956561483857,0.0,0.0,0.0,0.0,1.0,1.0,2,"b'{1: (122, 348), 2: (93, 355)}'",0.1295352715224687,0 days 00:00:00.745000,0.004,-0.003,6.025575008366673,164.57783868126137,0.4571606630035038,0.199,0.694,0.203,0.691,166.42956561483857,0.0,0.0,0.0,0.0,1.0,1.0,0.4623043489301071,2,0.1818181818181818,0.0103995416789928,0.8683337013868334,0.4623043489301071,0.0010000000000000009,-0.0010000000000000009,0.0,-1.0,0.0,0.0,0.0,0.0,0.0014142135623730963,Clockwise,0.9220901473305191
2024-08-02 01:24:36.642,35,25,0.684,0.401,293.9624889745781,0.0,0.0,1.0,0.0,1.0,1.0,6,"b'{1: (342, 220), 2: (354, 193)}'",0.1139095063259167,0 days 00:00:00.822000,-0.002,-0.002,7.744182946401622,281.6893691754392,0.7824704699317755,0.686,0.403,0.684,0.401,293.9624889745781,0.0,0.0,1.0,0.0,1.0,1.0,0.8165624693738281,6,0.5454545454545454,0.0689274528376873,0.4866162950486616,0.8165624693738281,-0.007999999999999896,0.028000000000000025,0.0,-1.0,0.0,0.0,0.0,0.0,0.02912043955712207,Right & Clockwise,1.0
2024-08-02 01:24:37.503,35,26,0.693,0.381,288.434948822922,0.0,0.0,1.0,0.0,1.0,1.0,0,"b'{1: (348, 210), 2: (357, 183)}'",0.0425590589358846,0 days 00:00:00.861000,0.0089999999999998,-0.02,12.273119799138897,293.9624889745781,0.8165624693738281,0.684,0.401,0.693,0.381,288.434948822922,0.0,0.0,1.0,0.0,1.0,1.0,0.8012081911747834,0,0.0,-0.0310433915212357,0.4866162950486616,0.8012081911747834,-0.0020000000000000018,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0028284271247461927,Clockwise,0.9233912663595901
2024-08-02 01:24:38.510,35,27,0.698,0.361,290.32313682966293,0.0,0.0,1.0,0.0,1.0,1.0,8,"b'{1: (350, 200), 2: (360, 173)}'",0.1562968574836812,0 days 00:00:01.007000,0.005,-0.02,-5.527540151656069,288.434948822922,0.8012081911747834,0.693,0.381,0.698,0.361,290.32313682966293,0.0,0.0,1.0,0.0,0.0,1.0,0.8064531578601748,8,0.7272727272727273,0.0106043118549573,0.4866162950486616,0.8064531578601748,0.008999999999999897,-0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.021931712199461283,Left & Anti-Clockwise,1.0
2024-08-02 01:24:50.894,35,41,0.717,0.302,305.3112134396332,0.0,1.0,0.0,1.0,1.0,1.0,3,"b'{1: (356, 169), 2: (373, 145)}'",-0.0947686232660702,0 days 00:00:00.931000,0.004,-0.006,14.763923809143535,302.0053832080835,0.8389038422446764,0.713,0.308,0.717,0.302,305.3112134396332,0.0,1.0,0.0,1.0,1.0,1.0,0.8480867039989811,3,0.2727272727272727,0.0185659767934904,0.2776882113277688,0.8480867039989811,0.008000000000000007,-0.019000000000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.020615528128088322,Left & Clockwise,0.9999999999999999
2024-08-02 01:24:54.139,35,45,0.686,0.321,308.0470425318261,0.0,1.0,0.0,1.0,0.0,1.0,1,"b'{1: (340, 178), 2: (358, 155)}'",0.2419849584725144,0 days 00:00:00.780000,-0.0079999999999998,0.007,-8.166643024911764,312.2736890060937,0.8674269139058158,0.694,0.314,0.686,0.321,308.0470425318261,1.0,1.0,0.0,1.0,0.0,1.0,0.8556862292550724,1,0.0909090909090909,-0.0237374017596648,0.6391573720639158,0.8556862292550724,-0.017000000000000015,0.013000000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.021400934559032716,Backward & Anti-Clockwise,1.0
2024-08-02 01:24:57.081,35,48,0.713,0.282,313.6677801461304,1.0,1.0,1.0,1.0,1.0,1.0,7,"b'{1: (352, 158), 2: (373, 136)}'",-0.3356605199823853,0 days 00:00:00.649000,0.012,-0.016,6.837513058301909,316.3971810272964,0.8788810584091565,0.701,0.298,0.713,0.282,313.6677801461304,1.0,1.0,1.0,1.0,1.0,1.0,0.8712993892948067,7,0.6363636363636364,-0.0153286738490819,0.6066351962606635,0.8712993892948067,0.013999999999999901,-0.019000000000000017,0.0,0.0,1.0,0.0,0.0,0.0,0.023600847442411848,Left & Clockwise,1.0
2024-08-02 01:24:59.863,35,51,0.682,0.311,322.30575953331083,1.0,0.0,0.0,1.0,1.0,1.0,5,"b'{1: (336, 170), 2: (358, 153)}'",-0.2487524500196507,0 days 00:00:00.888000,0.007,-0.004,0.0,309.5596679689945,0.8598879665805403,0.675,0.315,0.682,0.311,322.30575953331083,1.0,0.0,1.0,1.0,1.0,1.0,0.895293776481419,5,0.4545454545454545,0.071583724394664,0.0323979936032398,0.895293776481419,-0.02199999999999991,0.016000000000000014,0.0,0.0,-1.0,0.0,0.0,0.0,0.02720294101747082,Backward,1.0
2024-08-02 01:25:03.554,35,55,0.674,0.311,349.87532834460217,1.0,0.0,1.0,1.0,1.0,0.0,1,"b'{1: (329, 164), 2: (357, 159)}'",0.1909618827702094,0 days 00:00:00.818000,-0.004,-0.001,-39.20720350496788,287.10272896905235,0.7975075804695899,0.678,0.312,0.674,0.311,349.87532834460217,1.0,0.0,1.0,1.0,1.0,0.0,0.9718759120683392,1,0.0909090909090909,0.3525391631279279,0.3863694063386369,0.9718759120683392,-0.0040000000000000036,0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.004472135954999584,Anti-Clockwise,0.9605565783416128
2024-08-02 01:25:05.309,35,57,0.688,0.31,227.72631099390625,1.0,0.0,1.0,0.0,1.0,0.0,11,"b'{1: (360, 172), 2: (340, 150)}'",-0.3628143147209624,0 days 00:00:01.018000,0.0099999999999998,-0.005,-30.690412219483733,319.18491612511843,0.8866247670142179,0.678,0.315,0.688,0.31,227.72631099390625,1.0,0.0,1.0,0.0,1.0,1.0,0.6325730860941841,11,1.0,-0.513643539291824,0.2714440803271444,0.6325730860941841,0.0040000000000000036,0.0040000000000000036,0.0,0.0,0.0,-1.0,0.0,0.0,0.005656854249492385,Anti-Clockwise,0.9377738560651888
2024-08-02 01:25:15.830,35,69,0.462,0.236,195.94539590092288,1.0,1.0,1.0,1.0,0.0,1.0,6,"b'{1: (251, 128), 2: (223, 120)}'",2.295754503631397,0 days 00:00:00.665000,-0.0209999999999999,-0.012,0.0,203.96248897457815,0.5665624693738283,0.483,0.248,0.462,0.236,195.94539590092288,1.0,1.0,1.0,0.0,0.0,1.0,0.5442927663914524,6,0.5454545454545454,-0.0450250477281655,0.730110332373011,0.5442927663914524,-0.026000000000000023,-0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.027856776554368263,Backward,1.0
2024-08-02 01:25:16.776,35,70,0.455,0.234,195.42216131873863,1.0,1.0,1.0,0.0,0.0,1.0,4,"b'{1: (248, 127), 2: (219, 119)}'",0.7328680305307319,0 days 00:00:00.946000,-0.007,-0.0019999999999999,-8.017093073655275,195.94539590092288,0.5442927663914524,0.462,0.236,0.455,0.234,195.42216131873863,1.0,1.0,0.0,0.0,0.0,1.0,0.5428393369964962,4,0.3636363636363636,-0.0029385541391912,0.7509040146750904,0.5428393369964962,-0.020999999999999963,-0.01200000000000001,0.0,0.0,0.0,-1.0,0.0,0.0,0.024186773244895623,Backward & Anti-Clockwise,1.0
2024-08-02 01:25:30.045,35,85,0.405,0.257,174.09385888622955,1.0,0.0,1.0,1.0,1.0,1.0,5,"b'{1: (223, 133), 2: (194, 136)}'",3.535604211275511,0 days 00:00:01.396000,-0.0339999999999999,0.004,8.130102354156065,174.09385888622955,0.4835940524617487,0.439,0.253,0.405,0.257,174.09385888622955,1.0,0.0,1.0,1.0,1.0,1.0,0.4835940524617487,5,0.4545454545454545,0.0,0.6133953699613396,0.4835940524617487,-0.029000000000000026,0.008000000000000007,0.0,0.0,0.0,0.0,1.0,0.0,0.030083217912982674,Backward & Clockwise,1.0
2024-08-02 01:25:32.770,35,88,0.315,0.259,189.78240703180728,1.0,0.0,1.0,1.0,1.0,1.0,4,"b'{1: (178, 138), 2: (149, 133)}'",3.711757624440761,0 days 00:00:01.077000,-0.026,-0.003,9.780216742442803,191.6893691754392,0.5324704699317755,0.341,0.262,0.315,0.259,189.78240703180728,1.0,0.0,0.0,1.0,1.0,1.0,0.5271733528661313,4,0.3636363636363636,-0.0107097498736762,0.6133953699613396,0.5271733528661313,-0.02699999999999997,0.0030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.027166155414412217,Backward & Clockwise,1.0
2024-08-02 01:25:34.435,35,90,0.334,0.277,197.8188889145228,1.0,0.0,0.0,1.0,0.0,1.0,2,"b'{1: (187, 149), 2: (159, 140)}'",-4.54891332378429,0 days 00:00:00.720000,0.034,0.013,13.416183481840875,203.19859051364816,0.5644405292045783,0.3,0.264,0.334,0.277,197.8188889145228,1.0,0.0,0.0,1.0,0.0,1.0,0.5494969136514521,2,0.1818181818181818,-0.0302131107919734,0.8668739188866874,0.5494969136514521,-0.015000000000000013,0.0050000000000000044,0.0,0.0,0.0,0.0,-1.0,0.0,0.01581138830084191,Backward & Clockwise,1.0
2024-08-02 01:25:35.391,35,91,0.349,0.283,202.16634582208243,1.0,0.0,0.0,1.0,0.0,1.0,10,"b'{1: (194, 153), 2: (167, 142)}'",-2.0298202604850224,0 days 00:00:00.956000,0.0149999999999999,0.0059999999999999,-5.3797015991253545,197.8188889145228,0.5494969136514521,0.334,0.277,0.349,0.283,202.16634582208243,1.0,0.0,0.0,1.0,0.0,0.0,0.5615731828391178,10,0.9090909090909092,0.0244158890212022,0.8668739188866874,0.5615731828391178,0.03400000000000003,0.013000000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.03640054944640263,Forward & Anti-Clockwise,1.0
2024-08-02 01:25:38.233,35,95,0.359,0.28,180.0,1.0,0.0,0.0,1.0,0.0,0.0,7,"b'{1: (200, 146), 2: (171, 146)}'",0.0,0 days 00:00:00.711000,0.0,0.0,-24.775140568831915,180.0,0.5,0.359,0.28,0.359,0.28,180.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,7,0.6363636363636364,0.0,0.4335424446433542,0.5,-0.0010000000000000009,-0.003999999999999948,0.0,0.0,0.0,0.0,0.0,0.0,0.004123105625617611,Anti-Clockwise,0.9434749189551674
2024-08-02 01:25:41.482,35,98,0.369,0.272,168.3106308245608,1.0,0.0,0.0,1.0,0.0,1.0,2,"b'{1: (205, 139), 2: (176, 145)}'",-0.3859446912964631,0 days 00:00:00.919000,0.012,-0.008,-20.017302745540633,156.03751102542185,0.4334375306261718,0.357,0.28,0.369,0.272,168.3106308245608,1.0,0.0,0.0,1.0,0.0,1.0,0.4675295300682244,2,0.1818181818181818,0.0689274528376873,0.8668739188866874,0.4675295300682244,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0020000000000000018,Anti-Clockwise,0.9652799590749656
2024-08-02 01:25:42.524,35,99,0.404,0.265,169.87532834460217,1.0,0.0,0.0,1.0,0.0,1.0,11,"b'{1: (222, 136), 2: (194, 141)}'",-2.871564511954175,0 days 00:00:01.042000,0.035,-0.007,12.273119799138954,168.3106308245608,0.4675295300682244,0.369,0.272,0.404,0.265,169.87532834460217,1.0,0.0,0.0,1.0,0.0,1.0,0.4718759120683393,11,1.0,0.0087875467919301,0.8668739188866874,0.4718759120683393,0.01200000000000001,-0.008000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.01442220510185597,Forward & Clockwise,1.0
2024-08-02 01:25:56.700,36,12,0.458,0.269,153.43494882292202,1.0,0.0,1.0,1.0,0.0,1.0,7,"b'{1: (248, 134), 2: (222, 147)}'",-0.5550998518404731,0 days 00:00:00.913000,0.017,-0.003,-9.83165981733137,159.676863170337,0.443546842139825,0.441,0.272,0.458,0.269,153.43494882292202,1.0,0.0,1.0,1.0,0.0,1.0,0.4262081911747834,7,0.6363636363636364,-0.0350554108360055,0.5807085556580709,0.4262081911747834,0.02200000000000002,-0.0030000000000000027,0.0,0.0,1.0,0.0,0.0,0.0,0.02220360331117454,Forward & Anti-Clockwise,1.0
2024-08-02 01:25:57.583,36,13,0.435,0.284,159.676863170337,1.0,0.0,1.0,1.0,0.0,1.0,2,"b'{1: (237, 143), 2: (210, 153)}'",-0.4948575927605692,0 days 00:00:00.883000,-0.023,0.0149999999999999,-6.241914347414962,153.43494882292202,0.4262081911747834,0.458,0.269,0.435,0.284,159.676863170337,1.0,0.0,1.0,1.0,0.0,1.0,0.443546842139825,2,0.1818181818181818,0.0350554108360055,0.5807085556580709,0.443546842139825,0.017000000000000015,-0.0030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.017262676501632084,Forward & Anti-Clockwise,1.0
2024-08-02 01:25:58.214,36,14,0.415,0.293,157.83365417791754,1.0,0.0,1.0,1.0,0.0,1.0,6,"b'{1: (227, 147), 2: (200, 158)}'",-0.3519419738240343,0 days 00:00:00.631000,-0.02,0.009,6.241914347414962,159.676863170337,0.443546842139825,0.435,0.284,0.415,0.293,157.83365417791754,1.0,0.0,1.0,0.0,0.0,1.0,0.438426817160882,6,0.5454545454545454,-0.0103517038026393,0.5807085556580709,0.438426817160882,-0.02300000000000002,0.014999999999999958,0.0,0.0,0.0,0.0,0.0,0.0,0.027459060435491955,Backward & Clockwise,1.0
2024-08-02 01:25:59.922,36,16,0.404,0.301,162.18111108547726,1.0,0.0,1.0,0.0,0.0,0.0,10,"b'{1: (222, 152), 2: (194, 161)}'",-0.0739426097562584,0 days 00:00:00.771000,-0.002,0.001,6.2209499211595585,164.0546040990771,0.4557072336085475,0.406,0.3,0.404,0.301,162.18111108547726,1.0,0.0,1.0,0.0,0.0,0.0,0.4505030863485479,10,0.9090909090909092,-0.0105217828433239,0.5576242619557624,0.4505030863485479,-0.008999999999999952,0.007000000000000006,0.0,0.0,0.0,0.0,0.0,-1.0,0.011401754250991346,Backward & Clockwise,1.0
2024-08-02 01:26:23.122,36,43,0.356,0.272,208.3007557660064,1.0,1.0,1.0,1.0,0.0,0.0,9,"b'{1: (197, 149), 2: (171, 135)}'",0.518207864353356,0 days 00:00:01.015000,-0.01,-0.005,-6.888258276994662,209.98163936884933,0.583282331580137,0.366,0.277,0.356,0.272,208.3007557660064,1.0,1.0,1.0,1.0,1.0,0.0,0.5786132104611288,9,0.8181818181818182,-0.0094400630937154,0.7589930100758993,0.5786132104611288,-0.016000000000000014,-0.014999999999999958,0.0,0.0,0.0,0.0,0.0,-1.0,0.02193171219946129,Backward & Anti-Clockwise,1.0
2024-08-02 01:26:29.272,36,50,0.397,0.318,229.1849161251184,1.0,0.0,0.0,1.0,1.0,1.0,5,"b'{1: (214, 176), 2: (195, 154)}'",-3.53310668887337,0 days 00:00:00.985000,0.02,0.034,16.6417440285407,234.6887865603668,0.6519132960010189,0.377,0.284,0.397,0.318,229.1849161251184,1.0,0.0,1.0,1.0,1.0,1.0,0.6366247670142178,5,0.4545454545454545,-0.0309104592849277,0.0323979936032398,0.6366247670142178,0.010000000000000009,0.011999999999999955,0.0,0.0,0.0,0.0,0.0,0.0,0.01562049935181328,Right & Clockwise,0.9999999999999999
2024-08-02 01:26:29.972,36,51,0.407,0.328,220.6012946450045,1.0,0.0,1.0,1.0,1.0,1.0,5,"b'{1: (220, 179), 2: (199, 161)}'",-1.0658948310222365,0 days 00:00:00.700000,0.0099999999999999,0.01,-5.503870435248388,229.1849161251184,0.6366247670142178,0.397,0.318,0.407,0.328,220.6012946450045,1.0,0.0,1.0,1.0,1.0,1.0,0.6127813740139013,5,0.4545454545454545,-0.048206745671025,0.6133953699613396,0.6127813740139013,0.020000000000000018,0.03400000000000003,0.0,0.0,1.0,0.0,0.0,0.0,0.039446165846632075,Right & Anti-Clockwise,0.9999999999999999
2024-08-02 01:26:30.837,36,52,0.388,0.315,220.8150838748816,1.0,0.0,1.0,1.0,1.0,1.0,1,"b'{1: (211, 173), 2: (189, 154)}'",1.5212915518433887,0 days 00:00:00.865000,-0.0189999999999999,-0.013,-8.58362148011392,220.6012946450045,0.6127813740139013,0.407,0.328,0.388,0.315,220.8150838748816,1.0,0.0,1.0,1.0,1.0,1.0,0.6133752329857822,1,0.0909090909090909,0.0012006683957077,0.6133953699613396,0.6133752329857822,0.009999999999999953,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.014142135623730925,Right & Anti-Clockwise,1.0
