prev_current_center_x,prev_current_center_y,prev_angle,prev_phase_value_x,prev_phase_value_y,prev_phase_value_z,prev_amplitude_value_x,prev_amplitude_value_y,prev_amplitude_value_z,movement_category,movement_purity,delta_prev_current_center_x,delta_prev_current_center_y,delta_angle,normalized_causing_action
0.419,0.532,136.39718102729637,0.0,1.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0010000000000000009,0.0,-1.3291299666099121,0.8181818181818182
0.419,0.532,136.39718102729637,0.0,1.0,0.0,0.0,1.0,1.0,Stop,0.0,0.0,0.0,0.0,0.8181818181818182
0.425,0.525,145.7842978675626,0.0,1.0,0.0,0.0,1.0,1.0,Clockwise,0.7387851346397258,0.006000000000000005,-0.007000000000000006,9.38711684026623,0.2727272727272727
0.431,0.52,152.59242456218158,0.0,1.0,0.0,0.0,1.0,1.0,Clockwise,0.7077189715059072,0.006000000000000005,-0.0050000000000000044,6.808126694618977,0.9090909090909092
0.435,0.515,157.83365417791754,0.0,1.0,0.0,0.0,1.0,0.0,Clockwise,0.6945379687662968,0.0040000000000000036,-0.0050000000000000044,5.241229615735961,0.0
0.44,0.512,160.34617594194674,0.0,1.0,0.0,0.0,1.0,0.0,Stop,0.0,0.0050000000000000044,-0.0030000000000000027,2.512521764029202,0.6363636363636364
0.44,0.512,160.34617594194674,0.0,1.0,0.0,1.0,1.0,0.0,Stop,0.0,0.0,0.0,0.0,0.5454545454545454
0.44,0.511,162.18111108547726,0.0,1.0,0.0,0.0,1.0,0.0,Stop,0.0,0.0,-0.0010000000000000009,1.8349351435305152,0.1818181818181818
0.44,0.511,162.18111108547726,0.0,0.0,0.0,0.0,1.0,0.0,Stop,0.0,0.0,0.0,0.0,0.2727272727272727
0.44,0.511,162.18111108547726,0.0,1.0,0.0,0.0,1.0,0.0,Stop,0.0,0.0,0.0,0.0,0.9090909090909092
0.44,0.512,164.0546040990771,0.0,0.0,0.0,1.0,0.0,0.0,Stop,0.0,0.0,0.0010000000000000009,1.873493013599841,0.1818181818181818
0.44,0.512,164.0546040990771,0.0,0.0,0.0,1.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.5454545454545454
0.44,0.51,164.0546040990771,0.0,0.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,-0.0020000000000000018,0.0,0.1818181818181818
0.44,0.511,165.9637565320735,0.0,0.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0010000000000000009,1.9091524329963931,0.1818181818181818
0.44,0.511,165.9637565320735,0.0,0.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.5454545454545454
0.44,0.511,165.9637565320735,0.0,0.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.5454545454545454
0.44,0.511,165.9637565320735,0.0,0.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.7272727272727273
0.44,0.511,165.9637565320735,0.0,0.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.3636363636363636
0.44,0.511,165.9637565320735,0.0,0.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.9090909090909092
0.44,0.511,165.9637565320735,0.0,0.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.4545454545454545
0.44,0.511,165.9637565320735,0.0,0.0,1.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.0
0.44,0.511,165.9637565320735,0.0,0.0,1.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.4545454545454545
0.44,0.511,165.9637565320735,0.0,0.0,1.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.6363636363636364
0.44,0.511,165.9637565320735,0.0,0.0,1.0,1.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.4545454545454545
0.441,0.511,166.42956561483857,0.0,0.0,1.0,1.0,0.0,0.0,Stop,0.0,0.0010000000000000009,0.0,0.4658090827650767,0.3636363636363636
0.441,0.51,168.3106308245608,0.0,0.0,0.0,1.0,0.0,0.0,Stop,0.0,0.0,-0.0010000000000000009,1.8810652097222373,0.4545454545454545
0.441,0.51,168.3106308245608,0.0,0.0,1.0,1.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.9090909090909092
0.441,0.51,172.14668669802177,0.0,0.0,1.0,1.0,0.0,0.0,Stop,0.0,0.0,0.0,3.836055873460964,0.2727272727272727
0.441,0.511,174.09385888622955,0.0,1.0,1.0,1.0,0.0,0.0,Stop,0.0,0.0,0.0010000000000000009,1.9471721882077873,0.9090909090909092
0.441,0.511,174.09385888622955,0.0,1.0,1.0,1.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.0909090909090909
0.441,0.51,176.05481377096248,1.0,1.0,1.0,1.0,0.0,0.0,Stop,0.0,0.0,-0.0010000000000000009,1.960954884732928,0.0
0.441,0.511,178.02506598911805,0.0,1.0,1.0,1.0,0.0,0.0,Stop,0.0,0.0,0.0010000000000000009,1.970252218155565,0.1818181818181818
0.441,0.51,176.05481377096248,0.0,0.0,1.0,1.0,0.0,0.0,Stop,0.0,0.0,-0.0010000000000000009,-1.970252218155565,0.1818181818181818
0.441,0.509,178.02506598911805,0.0,0.0,1.0,1.0,0.0,0.0,Stop,0.0,0.0,-0.0010000000000000009,1.970252218155565,0.9090909090909092
0.442,0.509,178.0908475670036,0.0,0.0,1.0,1.0,0.0,0.0,Stop,0.0,0.0010000000000000009,0.0,0.06578157788555927,0.5454545454545454
0.442,0.508,180.0,0.0,0.0,1.0,0.0,0.0,0.0,Stop,0.0,0.0,-0.0010000000000000009,1.9091524329963931,0.9090909090909092
0.442,0.508,180.0,0.0,0.0,1.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.4545454545454545
0.442,0.508,180.0,0.0,0.0,1.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.1818181818181818
0.442,0.508,180.0,0.0,0.0,1.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.0909090909090909
0.442,0.508,180.0,1.0,0.0,1.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.3636363636363636
0.442,0.508,180.0,1.0,0.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.4545454545454545
0.442,0.509,181.9091524329964,1.0,0.0,1.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0010000000000000009,1.9091524329963931,0.5454545454545454
0.442,0.508,180.0,1.0,0.0,1.0,0.0,0.0,0.0,Stop,0.0,0.0,-0.0010000000000000009,-1.9091524329963931,0.2727272727272727
0.442,0.509,181.9091524329964,1.0,1.0,1.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0010000000000000009,1.9091524329963931,0.9090909090909092
0.442,0.508,180.0,1.0,1.0,1.0,0.0,0.0,0.0,Stop,0.0,0.0,-0.0010000000000000009,-1.9091524329963931,0.3636363636363636
0.442,0.508,180.0,1.0,1.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.3636363636363636
0.442,0.508,180.0,1.0,1.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.6363636363636364
0.442,0.508,180.0,1.0,1.0,0.0,1.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.9090909090909092
0.442,0.508,180.0,1.0,1.0,0.0,1.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,1.0
0.442,0.509,181.9091524329964,1.0,1.0,0.0,1.0,0.0,1.0,Stop,0.0,0.0,0.0010000000000000009,1.9091524329963931,0.0
0.451,0.507,185.9061411137705,0.0,1.0,0.0,1.0,0.0,1.0,Stop,0.0,0.009000000000000008,-0.0020000000000000018,3.996988680774109,0.3636363636363636
0.458,0.504,183.81407483429035,0.0,1.0,0.0,1.0,0.0,1.0,Stop,0.0,0.007000000000000006,-0.0030000000000000027,-2.09206627948015,0.9090909090909092
0.433,0.503,189.78240703180728,0.0,1.0,0.0,1.0,0.0,0.0,Backward & Clockwise,1.0,-0.025000000000000022,-0.0010000000000000009,5.968332197516929,0.9090909090909092
0.417,0.501,193.5704343851615,0.0,1.0,0.0,1.0,0.0,0.0,Backward,0.6051198345106452,-0.016000000000000014,-0.0020000000000000018,3.7880273533542095,0.0
0.417,0.501,193.5704343851615,0.0,1.0,0.0,1.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.2727272727272727
0.417,0.5,191.6893691754392,0.0,1.0,0.0,1.0,0.0,0.0,Stop,0.0,0.0,-0.0010000000000000009,-1.8810652097222942,0.3636363636363636
0.417,0.501,193.5704343851615,0.0,1.0,0.0,1.0,0.0,0.0,Stop,0.0,0.0,0.0010000000000000009,1.8810652097222942,0.6363636363636364
0.417,0.501,193.5704343851615,0.0,1.0,0.0,1.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,1.0
0.417,0.5,191.6893691754392,0.0,1.0,0.0,1.0,0.0,1.0,Stop,0.0,0.0,-0.0010000000000000009,-1.8810652097222942,1.0
0.397,0.495,193.5704343851615,0.0,1.0,0.0,1.0,0.0,1.0,Backward,0.797792657922477,-0.019999999999999962,-0.0050000000000000044,1.8810652097222942,0.3636363636363636
0.383,0.491,193.5704343851615,0.0,1.0,0.0,1.0,0.0,1.0,Backward,1.0,-0.014000000000000012,-0.0040000000000000036,0.0,0.9090909090909092
0.353,0.484,187.8533133019782,0.0,1.0,0.0,1.0,0.0,0.0,Backward & Anti-Clockwise,0.9999999999999999,-0.030000000000000027,-0.007000000000000006,-5.717121083183287,0.0
0.347,0.485,193.5704343851615,0.0,1.0,0.0,1.0,0.0,0.0,Clockwise,0.7230532582712864,-0.006000000000000005,0.0010000000000000009,5.717121083183287,0.8181818181818182
0.347,0.484,191.6893691754392,0.0,1.0,0.0,1.0,1.0,0.0,Stop,0.0,0.0,-0.0010000000000000009,-1.8810652097222942,0.7272727272727273
0.347,0.484,191.6893691754392,0.0,1.0,0.0,1.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.4545454545454545
0.348,0.483,194.03624346792648,0.0,1.0,1.0,1.0,0.0,0.0,Stop,0.0,0.0010000000000000009,-0.0010000000000000009,2.3468742924872856,0.1818181818181818
0.349,0.484,191.6893691754392,0.0,0.0,1.0,1.0,0.0,0.0,Stop,0.0,0.0010000000000000009,0.0010000000000000009,-2.3468742924872856,0.8181818181818182
0.347,0.483,193.5704343851615,0.0,0.0,1.0,1.0,1.0,0.0,Stop,0.0,-0.0020000000000000018,-0.0010000000000000009,1.8810652097222942,1.0
0.349,0.483,193.5704343851615,0.0,0.0,1.0,1.0,1.0,1.0,Stop,0.0,0.0020000000000000018,0.0,0.0,0.3636363636363636
0.359,0.485,189.78240703180728,0.0,0.0,0.0,1.0,1.0,1.0,Forward,0.492175340271687,0.010000000000000009,0.0020000000000000018,-3.7880273533542095,0.3636363636363636
0.365,0.483,193.5704343851615,0.0,0.0,0.0,1.0,1.0,1.0,Stop,0.0,0.006000000000000005,-0.0020000000000000018,3.7880273533542095,0.7272727272727273
0.337,0.476,180.0,0.0,0.0,0.0,1.0,0.0,1.0,Backward & Anti-Clockwise,0.9999999999999999,-0.02799999999999997,-0.007000000000000006,-13.57043438516149,0.6363636363636364
0.276,0.478,176.1859251657097,0.0,1.0,0.0,1.0,0.0,1.0,Backward,0.8143735287551889,-0.024999999999999967,0.0050000000000000044,2.09206627948015,0.0909090909090909
0.238,0.483,174.2894068625003,1.0,0.0,0.0,1.0,0.0,1.0,Stop,0.0,0.0,0.0,3.751729070525954,0.8181818181818182
0.263,0.478,172.14668669802177,1.0,0.0,0.0,1.0,1.0,1.0,Forward,0.8107297388082779,0.025000000000000022,-0.0050000000000000044,-2.1427201644785328,0.9090909090909092
0.284,0.477,165.9637565320735,1.0,0.0,0.0,1.0,1.0,0.0,Forward & Anti-Clockwise,1.0,0.020999999999999963,-0.0010000000000000009,-6.182930165948278,0.2727272727272727
0.296,0.474,160.34617594194674,1.0,1.0,0.0,1.0,1.0,0.0,Forward & Anti-Clockwise,1.0,0.01200000000000001,-0.0030000000000000027,-5.6175805901267495,0.4545454545454545
0.309,0.481,135.0,1.0,1.0,1.0,1.0,1.0,0.0,Forward & Anti-Clockwise,1.0,0.013000000000000012,0.007000000000000006,-25.34617594194674,0.3636363636363636
0.31,0.478,132.27368900609372,1.0,1.0,0.0,1.0,1.0,0.0,Stop,0.0,0.0010000000000000009,-0.0030000000000000027,-2.7263109939062815,0.3636363636363636
0.311,0.477,135.0,1.0,1.0,0.0,1.0,1.0,0.0,Stop,0.0,0.0010000000000000009,-0.0010000000000000009,2.7263109939062815,0.0
0.311,0.475,135.0,0.0,1.0,0.0,1.0,1.0,0.0,Stop,0.0,0.0,-0.0020000000000000018,0.0,0.9090909090909092
0.31,0.474,132.27368900609372,0.0,1.0,0.0,1.0,1.0,0.0,Stop,0.0,-0.0010000000000000009,-0.0010000000000000009,-2.7263109939062815,0.4545454545454545
0.31,0.474,132.27368900609372,0.0,1.0,1.0,1.0,1.0,0.0,Stop,0.0,0.0,0.0,0.0,0.7272727272727273
0.31,0.474,132.27368900609372,0.0,1.0,1.0,1.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.5454545454545454
0.312,0.472,132.27368900609372,0.0,1.0,1.0,0.0,0.0,0.0,Stop,0.0,0.0020000000000000018,-0.0020000000000000018,0.0,1.0
0.31,0.472,132.27368900609372,0.0,1.0,1.0,0.0,0.0,1.0,Stop,0.0,-0.0020000000000000018,0.0,0.0,0.8181818181818182
0.312,0.472,132.27368900609372,0.0,1.0,1.0,0.0,1.0,1.0,Stop,0.0,0.0020000000000000018,0.0,0.0,0.4545454545454545
0.307,0.475,129.55966796899452,0.0,1.0,1.0,0.0,1.0,1.0,Stop,0.0,-0.0050000000000000044,0.0030000000000000027,-2.714021037099201,0.0
0.299,0.488,130.81508387488157,0.0,1.0,1.0,0.0,1.0,1.0,Right,0.8140283669234559,-0.008000000000000007,0.013000000000000012,1.2554159058870482,0.0
0.293,0.495,135.0,0.0,1.0,1.0,0.0,1.0,1.0,Stop,0.0,-0.006000000000000005,0.007000000000000006,4.184916125118434,0.0
0.289,0.5,136.39718102729637,0.0,1.0,1.0,0.0,1.0,1.0,Stop,0.0,-0.0040000000000000036,0.0050000000000000044,1.3971810272963694,0.4545454545454545
0.285,0.506,136.39718102729637,0.0,1.0,1.0,0.0,1.0,1.0,Stop,0.0,-0.0040000000000000036,0.006000000000000005,0.0,0.0
0.278,0.515,139.18491612511843,0.0,1.0,1.0,0.0,1.0,1.0,Right,0.5955329644791953,-0.006999999999999951,0.009000000000000008,2.7877350978220647,0.0
0.273,0.519,140.44033203100548,0.0,1.0,1.0,0.0,1.0,1.0,Stop,0.0,-0.0050000000000000044,0.0040000000000000036,1.2554159058870482,0.2727272727272727
0.271,0.523,140.44033203100548,0.0,1.0,1.0,0.0,1.0,1.0,Stop,0.0,-0.0020000000000000018,0.0040000000000000036,0.0,0.8181818181818182
0.264,0.528,143.13010235415595,0.0,1.0,1.0,0.0,1.0,1.0,Stop,0.0,-0.007000000000000006,0.0050000000000000044,2.6897703231504693,0.0
0.261,0.53,147.38075692880716,0.0,1.0,1.0,0.0,1.0,1.0,Stop,0.0,-0.0030000000000000027,0.0020000000000000018,4.250654574651207,0.7272727272727273
0.257,0.534,147.38075692880716,0.0,1.0,1.0,0.0,0.0,1.0,Stop,0.0,-0.0040000000000000036,0.0040000000000000036,0.0,0.5454545454545454
0.253,0.537,149.0362434679265,0.0,1.0,1.0,0.0,0.0,1.0,Stop,0.0,-0.0040000000000000036,0.0030000000000000027,1.6554865391193516,0.3636363636363636
0.254,0.536,151.69924423399362,0.0,1.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0010000000000000009,-0.0010000000000000009,2.663000766067114,0.6363636363636364
0.255,0.535,149.0362434679265,0.0,1.0,0.0,1.0,0.0,1.0,Stop,0.0,0.0010000000000000009,-0.0010000000000000009,-2.663000766067114,0.9090909090909092
0.248,0.539,150.0183606311507,0.0,1.0,0.0,1.0,0.0,0.0,Stop,0.0,-0.007000000000000006,0.0040000000000000036,0.9821171632241885,0.5454545454545454
0.239,0.547,174.09385888622955,0.0,1.0,0.0,0.0,0.0,0.0,Backward & Clockwise,1.0,-0.009000000000000008,0.008000000000000007,24.075498255078855,0.0
0.24,0.548,172.4053566314086,0.0,1.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0010000000000000009,0.0010000000000000009,-1.6885022548209463,0.1818181818181818
0.24,0.548,172.4053566314086,0.0,0.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.8181818181818182
0.24,0.548,172.4053566314086,0.0,0.0,0.0,0.0,1.0,0.0,Stop,0.0,0.0,0.0,0.0,0.6363636363636364
0.249,0.551,149.0362434679265,0.0,0.0,1.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,1.0
0.249,0.551,149.0362434679265,0.0,0.0,1.0,0.0,0.0,1.0,Stop,0.0,0.0,0.0,0.0,0.8181818181818182
0.249,0.551,149.0362434679265,0.0,0.0,1.0,0.0,1.0,1.0,Stop,0.0,0.0,0.0,0.0,0.7272727272727273
0.252,0.549,144.6887865603668,0.0,0.0,1.0,0.0,0.0,1.0,Stop,0.0,0.0030000000000000027,-0.0020000000000000018,-4.347456907559717,0.0909090909090909
0.256,0.546,151.69924423399362,1.0,0.0,1.0,0.0,0.0,1.0,Clockwise,0.7956973330241277,0.0040000000000000036,-0.0030000000000000027,7.010457673626831,0.9090909090909092
0.258,0.544,151.69924423399362,1.0,0.0,1.0,0.0,0.0,0.0,Stop,0.0,0.0020000000000000018,-0.0020000000000000018,0.0,0.6363636363636364
0.258,0.545,150.0183606311507,1.0,0.0,1.0,1.0,0.0,0.0,Stop,0.0,0.0,0.0010000000000000009,-1.6808836028429255,0.0
0.258,0.545,158.5522636728947,0.0,0.0,1.0,1.0,0.0,0.0,Clockwise,1.0,0.0,0.0,8.533903041743997,0.6363636363636364
0.258,0.545,162.18111108547726,0.0,0.0,1.0,1.0,0.0,0.0,Stop,0.0,0.0,0.0,3.6288474125825587,0.0909090909090909
0.259,0.546,168.3106308245608,1.0,0.0,1.0,1.0,0.0,0.0,Clockwise,0.9233100241090804,0.0010000000000000009,0.0010000000000000009,6.129519739083548,0.6363636363636364
0.259,0.544,172.14668669802177,1.0,0.0,1.0,1.0,0.0,0.0,Stop,0.0,0.0,-0.0020000000000000018,3.836055873460964,0.1818181818181818
0.259,0.544,172.14668669802177,1.0,0.0,1.0,1.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.0909090909090909
0.261,0.545,170.21759296819278,1.0,0.0,1.0,1.0,0.0,0.0,Stop,0.0,0.0020000000000000018,0.0010000000000000009,-1.9290937298289919,0.0909090909090909
0.261,0.545,174.09385888622955,1.0,0.0,1.0,1.0,0.0,0.0,Stop,0.0,0.0,0.0,3.876265918036779,0.1818181818181818
0.261,0.545,174.09385888622955,1.0,0.0,1.0,1.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.2727272727272727
0.261,0.545,178.02506598911805,1.0,1.0,1.0,1.0,0.0,0.0,Stop,0.0,0.0,0.0,3.931207102888493,0.7272727272727273
0.261,0.546,176.05481377096248,1.0,1.0,1.0,1.0,0.0,0.0,Stop,0.0,0.0,0.0010000000000000009,-1.970252218155565,0.6363636363636364
0.262,0.545,178.0908475670036,1.0,1.0,1.0,1.0,0.0,0.0,Stop,0.0,0.0010000000000000009,-0.0010000000000000009,2.0360337960411243,0.5454545454545454
0.262,0.545,178.0908475670036,1.0,1.0,1.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.5454545454545454
0.262,0.546,176.1859251657097,1.0,1.0,1.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0010000000000000009,-1.9049224012939021,0.5454545454545454
0.262,0.546,176.1859251657097,1.0,1.0,1.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.8181818181818182
0.262,0.546,176.1859251657097,1.0,1.0,1.0,0.0,1.0,0.0,Stop,0.0,0.0,0.0,0.0,0.7272727272727273
0.262,0.546,176.1859251657097,1.0,1.0,1.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.3636363636363636
0.262,0.546,176.1859251657097,1.0,1.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.7272727272727273
0.262,0.546,176.1859251657097,1.0,1.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.0
0.262,0.546,176.1859251657097,0.0,1.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.9090909090909092
0.262,0.546,176.1859251657097,0.0,1.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.3636363636363636
0.262,0.546,176.1859251657097,0.0,1.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.1818181818181818
0.262,0.546,176.1859251657097,0.0,0.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.4545454545454545
0.262,0.546,176.1859251657097,0.0,0.0,1.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.3636363636363636
0.262,0.546,176.1859251657097,0.0,0.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.1818181818181818
0.262,0.546,176.1859251657097,0.0,0.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.7272727272727273
0.262,0.546,176.1859251657097,0.0,0.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.0909090909090909
0.262,0.546,176.1859251657097,1.0,0.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.4545454545454545
0.262,0.546,176.1859251657097,1.0,0.0,1.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.7272727272727273
0.262,0.546,176.1859251657097,1.0,0.0,1.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.5454545454545454
0.262,0.546,176.1859251657097,1.0,0.0,1.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.0
0.262,0.546,176.1859251657097,0.0,0.0,1.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,1.0
0.262,0.546,176.1859251657097,0.0,0.0,1.0,0.0,0.0,1.0,Stop,0.0,0.0,0.0,0.0,0.3636363636363636
0.262,0.546,176.1859251657097,0.0,0.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0,0.0,0.0,0.7272727272727273
0.264,0.546,176.1859251657097,0.0,0.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0020000000000000018,0.0,0.0,0.0
0.266,0.545,174.2894068625003,0.0,0.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0020000000000000018,-0.0010000000000000009,-1.8965183032094046,0.3636363636363636
0.267,0.543,174.09385888622955,0.0,0.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0010000000000000009,-0.0020000000000000018,-0.1955479762707455,0.0909090909090909
0.268,0.542,172.4053566314086,1.0,0.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0010000000000000009,-0.0010000000000000009,-1.6885022548209463,0.5454545454545454
0.269,0.542,172.14668669802177,1.0,0.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0010000000000000009,0.0,-0.25866993338684097,1.0
0.27,0.54,172.4053566314086,1.0,0.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0010000000000000009,-0.0020000000000000018,0.25866993338684097,0.7272727272727273
0.271,0.54,172.14668669802177,1.0,0.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0010000000000000009,0.0,-0.25866993338684097,0.1818181818181818
0.272,0.538,172.4053566314086,1.0,0.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0010000000000000009,-0.0020000000000000018,0.25866993338684097,0.0
0.273,0.538,172.14668669802177,0.0,0.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0010000000000000009,0.0,-0.25866993338684097,0.5454545454545454
0.274,0.538,172.4053566314086,0.0,0.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0010000000000000009,0.0,0.25866993338684097,0.0
0.276,0.536,172.4053566314086,0.0,0.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0020000000000000018,-0.0020000000000000018,0.0,0.6363636363636364
0.277,0.536,172.14668669802177,0.0,0.0,0.0,1.0,0.0,1.0,Stop,0.0,0.0010000000000000009,0.0,-0.25866993338684097,0.8181818181818182
0.261,0.538,180.0,0.0,0.0,0.0,1.0,1.0,1.0,Backward & Clockwise,1.0,-0.016000000000000014,0.0020000000000000018,7.853313301978233,0.0909090909090909
0.235,0.54,191.6893691754392,1.0,0.0,0.0,1.0,1.0,1.0,Backward & Clockwise,1.0,-0.026000000000000023,0.0020000000000000018,11.689369175439197,0.0
0.237,0.542,191.6893691754392,0.0,0.0,0.0,1.0,1.0,1.0,Stop,0.0,0.0020000000000000018,0.0020000000000000018,0.0,0.5454545454545454
0.244,0.541,178.0908475670036,0.0,0.0,0.0,0.0,1.0,1.0,Anti-Clockwise,0.8423211288995197,0.007000000000000006,-0.0010000000000000009,-13.59852160843559,0.0909090909090909
0.233,0.54,180.0,1.0,0.0,0.0,0.0,1.0,1.0,Backward,0.6756166608770838,-0.010999999999999982,-0.0010000000000000009,1.9091524329963931,0.4545454545454545
0.234,0.541,178.0908475670036,1.0,0.0,1.0,0.0,1.0,1.0,Stop,0.0,0.0010000000000000009,0.0010000000000000009,-1.9091524329963931,0.0
0.234,0.541,178.0908475670036,0.0,0.0,1.0,0.0,1.0,1.0,Stop,0.0,0.0,0.0,0.0,0.5454545454545454
0.234,0.54,180.0,0.0,0.0,1.0,0.0,1.0,1.0,Stop,0.0,0.0,-0.0010000000000000009,1.9091524329963931,0.6363636363636364
0.236,0.539,181.9091524329964,0.0,0.0,1.0,1.0,1.0,1.0,Stop,0.0,0.001999999999999974,-0.0010000000000000009,1.9091524329963931,0.8181818181818182
0.246,0.535,185.71059313749964,0.0,0.0,1.0,1.0,1.0,1.0,Forward,0.504940769271474,0.010000000000000009,-0.0040000000000000036,3.80144070450325,0.3636363636363636
0.271,0.535,210.96375653207352,0.0,0.0,0.0,1.0,1.0,1.0,Forward & Clockwise,1.0,0.025000000000000022,0.0,25.253163394573875,0.0
0.274,0.535,213.17851165939277,0.0,0.0,0.0,1.0,1.0,1.0,Stop,0.0,0.0030000000000000027,0.0,2.2147551273192505,0.7272727272727273
0.263,0.528,207.4075754378184,0.0,0.0,0.0,1.0,0.0,1.0,Backward & Anti-Clockwise,1.0,-0.01100000000000001,-0.007000000000000006,-5.770936221574374,0.9090909090909092
0.242,0.513,201.44773632710533,0.0,0.0,0.0,1.0,0.0,0.0,Backward & Anti-Clockwise,1.0,-0.02100000000000002,-0.015000000000000013,-5.959839110713062,0.3636363636363636
0.234,0.497,246.0375110254218,0.0,0.0,0.0,1.0,0.0,0.0,Left & Clockwise,1.0,-0.00799999999999998,-0.016000000000000014,44.58977469831646,0.4545454545454545
0.252,0.447,119.24882633654698,0.0,0.0,1.0,1.0,1.0,1.0,Left & Anti-Clockwise,1.0,0.01100000000000001,-0.020000000000000018,-10.310841632447534,0.0
0.263,0.431,112.16634582208246,0.0,0.0,1.0,1.0,1.0,1.0,Left & Anti-Clockwise,1.0,0.01100000000000001,-0.016000000000000014,-7.082480514464521,0.1818181818181818
0.278,0.331,55.17551084304319,0.0,0.0,1.0,1.0,1.0,1.0,Anti-Clockwise,0.9533077414056256,0.0010000000000000009,0.0,-7.350057530679692,0.8181818181818182
0.277,0.325,47.862405226111775,0.0,0.0,1.0,1.0,1.0,1.0,Anti-Clockwise,0.7695656608562735,-0.0010000000000000009,-0.006000000000000005,-7.313105616931409,0.3636363636363636
